text
'5 #Jerusalem #jerusalemembassy #GazaCrisis #Gazze continue to strengthen relations with other Middle Eastern countries until Jerusalem and the Palestinians are free.'
'@France24_en if the Turks wanted to destroy the Armenians when  16 or 17th century was the strongest it did and nobody could prevent it but this political decision\n#WeStandForQuds\n#Nakba70\n#Gaza \n #Jerusalem \n#JerusalemEmbassy \n#FreePalestine'
'@France24_en #Palestinians want to make protest on their land but murderer  #Israel not allow even this\n#WeStandForQuds\n#Nakba70\n#Gaza \n #Jerusalem \n#JerusalemEmbassy \n#FreePalestine https://t.co/9LszGjXiqs'
'@swilkinsonbc #JerusalemEmbassy fiasco #TrumpCrimeFamily https://t.co/YFf6d9m9bR'
'@Farberyanki How dare they?!?!?! They are giving that hungry child food! They must be stopped.... \n\nThe #Israeli military have an insanely difficult job to do and they do it very well. #IStandWithIsrael and the people of #Israel 🇮🇱🇺🇸\n\n#JerusalemisthecapitalofIsrael #MAGA #JerusalemEmbassy'
'@WW3Info This is a serious statement in the wake of the moving of the US embassy to #JerusalemEmbassy \nWatch this video It gives a comparison between Pakistan and Isreal Military might \n#Israel #Pakistan'
"""#Africa - #Angola | #Israel #Jerusalem #JerusalemEmbassy\n(JPost)\nReport: Angola's envoy to Israel fired for attending embassy opening\nhttps://t.co/8jpIHyX1OY\n| #tcot #PJNET"""
"'Good example of Soviet-style ""reflexive control"" adapted for the social media age being used to create division'"
'@WW3Info @haaretzcom Yah'
"""@SenSchumer @SpeakerRyan LOL Didn't you applaud the costly and highly illogical #JerusalemEmbassy? That is just as outrageous."""
'@justinkirkland4 @esquire Indeed. These 🦇💩🤪 #FakeChristians elected the literal #AntiChrist to bring about the literal #EndTimes. #sinkhole #WhiteHouse #Trump #Bible #Evangelical #religion #JerusalemEmbassy #EmptyThePews https://t.co/sEAOXxhu9d'
"""@guardiannews Honeymoon's over?! After the #JerusalemEmbassy gig I thought both countries were in long term relationship!"""
'@VOANews Probe on what?\n#Israel\n#jerusalemembassy'
