Text
"WATCH: @CBCNews/@WendyMesleyCBC Broadcasts Outrageous #Jewish Conspiracy Theory https://t.co/AjlrFZ36Uq #SheldonAdelson, #Trump, #IranNuclearDeal, @stephenharper, @AndrewScheer, @KenVogel, #Israel, #jerusalemembassy https://t.co/gofjq0Qukh"
"Retweeted 4IL (@4ILorg):

70 years to the establishment of The State of Israel, #Jerusalem is alive as never before. 
Dear @usembassyjlm, welcome to our eternal capital! #JerusalemEmbassy  #USEmbassyJerusalem https://t.co/bn7MrRMMtO"
"""We did not relent""- @NDiament's piece on @OrthodoxUnion's 46-yr push for @usembassyjlm - #jerusalemembassy #OUCelebrates --
https://t.co/VVM2BBGq0R via @kolhabirah"
"😋😋What's wrong with Juice?!😋😋
                      I love juice! 
#Israel #Jerusalem #MAGA #jerusalemembassy #KAG https://t.co/v48cfl5PoI"
"My kind of teacher. Worth listening to. Prepare for the REAL Royal Wedding. Repent. #forgive #love 
""Acts 17:30-31
#RoyalWedding #Repent #JesusSaves #truth #QANON #RoyalWedding2018  #KingdomComeDeliverance @POTUS @VP #jerusalemembassy 
https://t.co/QiaC7H9mNr https://t.co/z3QOK3Zt9P"
"Well done Donnie. In the space of TWO WEEKS you've
KICK-STARTED a probable #NuclearArms race in the #MiddleEast
CAUSED a MASSACRE in #Gaza with your appalling #JerusalemEmbassy decision
BROUGHT the #Korean peninsular closer to WAR
And some LAUGHABLY mentioned the #NoblePeacePrize https://t.co/LIIHg1sE96"
"#Israeli Mikdash Educational Center minted a coin showing @POTUS &amp; #Cyrus side by side. #Evangelicals think they can speed up #JesusReturn by moving our embassy to #Jerusalem #jerusalemembassy so they allow 
#israeliapartheid &amp;  the #TrumpCrimeFamily #FBR https://t.co/SyF9roljdE https://t.co/xP2LEKNSpb"
"That's how in @realDonaldTrump's version, the #jerusalemembassy coinciding with the #Palestinians' massacre in #Gaza paves the way for peace: Bibi pushing his line harder for more #occupation of the #WestBank and more Jewish settlement building. https://t.co/prlZCLtj14"
"Guatemala, Paraguay open new embassies in Jerusalem https://t.co/vZVfhtKgYd #Guatemala #Paraguay #jerusalemembassy #Jerusalem #Israel #IsraelNews #LedgerBrief https://t.co/2sJPqAcv27"
"U.S. Ambassador to #Israel David Friedman (@USAmbIsrael) Pictured With Controversial Image of #Jerusalem Third Temple Replacing Al-Aqsa mosque and the Dome of the Rock!
#JerusalemEmbassy
https://t.co/fnxhzTj37s"
"The Israelis are truly oppressors. Look at how they treat this Palestinian child. 

#Israel 
#IsraelCrimes 
#jerusalemembassy 
#Palestinians https://t.co/roMe5HabxT"
Tell that to Israel.  #jerusalemembassy https://t.co/hWRAcIEQFG
"#Guatemala ""has put itself on the wrong side of history"" in taking this ""hostile step"" against #Palestinians and the Arab world. #jerusalemembassy https://t.co/fWmQ2Dyt6e"
"Bless Israel and be blessed!!
#Hallelujah #Jerusalem #JerusalemEmbassy 
שפע ברכות בחגיגת פתיחת השגרירות ארה""ב בירושלים! הללויה! https://t.co/62ZK2NjW2h"
"The Israelis are truly oppressors. Look at how they treat this Palestinian child. 

#Israel 
#IsraelCrimes 
#jerusalemembassy 
#Palestinians https://t.co/roMe5HabxT"
"The students at the University of Houston chanted:

""Nikki, Nikki, can't you see
You are on a killing spree""

#PalestineBleeds 
#JerusalemEmbassy https://t.co/VwxJ7bNvUL"
"@votemikelalonde @AndrewScheer Let's follow the money: @CBC uncovers former PM Harper's ties to billionaire #SheldonAdelson &amp; how money is used to shape Canadian pro Israel foreign policy including @AndrewScheer positions on the #JerusalemEmbassy, #Ir"
